cluster_representative	cluster_component
78125-DNPE_HUMAN@ec	78125-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78126-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78127-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78128-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78129-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78130-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78131-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78132-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78133-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78134-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78119-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78120-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78121-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78122-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78123-DNPE_HUMAN@ec
78125-DNPE_HUMAN@ec	78124-DNPE_HUMAN@ec
78242-SC5D_HUMAN@ec	78242-SC5D_HUMAN@ec
78242-SC5D_HUMAN@ec	78243-SC5D_HUMAN@ec
78242-SC5D_HUMAN@ec	78244-SC5D_HUMAN@ec
78242-SC5D_HUMAN@ec	78245-SC5D_HUMAN@ec
78242-SC5D_HUMAN@ec	78246-SC5D_HUMAN@ec
78242-SC5D_HUMAN@ec	78247-SC5D_HUMAN@ec
78242-SC5D_HUMAN@ec	78248-SC5D_HUMAN@ec
78242-SC5D_HUMAN@ec	78249-SC5D_HUMAN@ec
78242-SC5D_HUMAN@ec	78250-SC5D_HUMAN@ec
78556-DAPT_HUMAN@ec	78556-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78557-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78558-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78559-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78539-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78540-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78541-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78542-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78543-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78544-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78545-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78546-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78547-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78548-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78549-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78550-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78551-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78552-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78553-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78554-DAPT_HUMAN@ec
78556-DAPT_HUMAN@ec	78555-DAPT_HUMAN@ec
78795-NOS1_HUMAN@ec	78795-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78796-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78797-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78798-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78799-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78800-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78801-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78802-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78803-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78804-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78805-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78806-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78807-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78808-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78809-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78810-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78811-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78812-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78813-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78814-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78815-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78816-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78817-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78786-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78818-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78787-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78819-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78788-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78820-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78789-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78821-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78790-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78822-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78791-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78792-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78793-NOS1_HUMAN@ec
78795-NOS1_HUMAN@ec	78794-NOS1_HUMAN@ec
79696-HMT_HUMAN@ec	79696-HMT_HUMAN@ec
79696-HMT_HUMAN@ec	79697-HMT_HUMAN@ec
79696-HMT_HUMAN@ec	79698-HMT_HUMAN@ec
79696-HMT_HUMAN@ec	79699-HMT_HUMAN@ec
79696-HMT_HUMAN@ec	79700-HMT_HUMAN@ec
79696-HMT_HUMAN@ec	79701-HMT_HUMAN@ec
79696-HMT_HUMAN@ec	79692-HMT_HUMAN@ec
79696-HMT_HUMAN@ec	79693-HMT_HUMAN@ec
79696-HMT_HUMAN@ec	79694-HMT_HUMAN@ec
79696-HMT_HUMAN@ec	79695-HMT_HUMAN@ec
79755-CPT1_HUMAN@ec	79755-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79756-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79757-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79758-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79759-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79760-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79761-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79762-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79763-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79764-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79765-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79766-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79767-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79768-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79769-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79770-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79771-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79772-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79773-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79774-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79745-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79746-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79747-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79748-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79749-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79750-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79751-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79752-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79753-CPT1_HUMAN@ec
79755-CPT1_HUMAN@ec	79754-CPT1_HUMAN@ec
79858-ACLY_HUMAN@ec	79858-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79859-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79860-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79861-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79862-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79863-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79864-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79846-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79847-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79848-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79849-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79850-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79851-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79852-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79853-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79854-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79855-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79856-ACLY_HUMAN@ec
79858-ACLY_HUMAN@ec	79857-ACLY_HUMAN@ec
79895-CEL_HUMAN@ec	79895-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79896-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79897-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79876-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79877-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79878-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79879-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79880-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79881-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79882-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79883-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79884-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79885-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79886-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79887-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79888-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79889-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79890-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79891-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79892-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79893-CEL_HUMAN@ec
79895-CEL_HUMAN@ec	79894-CEL_HUMAN@ec
80081-PUA1_HUMAN@ec	80081-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80082-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80083-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80084-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80085-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80086-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80087-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80088-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80089-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80090-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80091-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80092-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80093-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80094-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80095-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80096-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80097-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80098-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80099-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80100-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80101-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80102-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80103-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80104-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80105-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80077-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80078-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80079-PUA1_HUMAN@ec
80081-PUA1_HUMAN@ec	80080-PUA1_HUMAN@ec
80253-GNT2_HUMAN@ec	80253-GNT2_HUMAN@ec
80253-GNT2_HUMAN@ec	80254-GNT2_HUMAN@ec
80253-GNT2_HUMAN@ec	80255-GNT2_HUMAN@ec
80253-GNT2_HUMAN@ec	80256-GNT2_HUMAN@ec
80253-GNT2_HUMAN@ec	80246-GNT2_HUMAN@ec
80253-GNT2_HUMAN@ec	80247-GNT2_HUMAN@ec
80253-GNT2_HUMAN@ec	80248-GNT2_HUMAN@ec
80253-GNT2_HUMAN@ec	80249-GNT2_HUMAN@ec
80253-GNT2_HUMAN@ec	80250-GNT2_HUMAN@ec
80253-GNT2_HUMAN@ec	80251-GNT2_HUMAN@ec
80253-GNT2_HUMAN@ec	80252-GNT2_HUMAN@ec
80441-DHB4_HUMAN@ec	80441-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	64830-DHB4_HUMAN@pmd
80441-DHB4_HUMAN@ec	80442-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	64831-DHB4_HUMAN@pmd
80441-DHB4_HUMAN@ec	80443-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	64832-DHB4_HUMAN@pmd
80441-DHB4_HUMAN@ec	80444-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	64833-DHB4_HUMAN@pmd
80441-DHB4_HUMAN@ec	80445-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	64834-DHB4_HUMAN@pmd
80441-DHB4_HUMAN@ec	80446-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	64835-DHB4_HUMAN@pmd
80441-DHB4_HUMAN@ec	80447-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80448-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80449-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80450-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80451-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80452-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80453-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80454-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80455-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80456-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80457-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80458-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80459-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80460-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80461-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80462-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80463-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80464-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80465-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80466-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80467-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80468-DHB4_HUMAN@ec
80441-DHB4_HUMAN@ec	80440-DHB4_HUMAN@ec
80473-MTHR_HUMAN@ec	80473-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80474-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80475-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80476-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80477-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80478-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80479-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80480-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80481-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80482-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80483-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80484-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80485-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80486-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80487-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80488-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80489-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	80469-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	65123-MTHR_HUMAN@pmd
80473-MTHR_HUMAN@ec	80470-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	65124-MTHR_HUMAN@pmd
80473-MTHR_HUMAN@ec	80471-MTHR_HUMAN@ec
80473-MTHR_HUMAN@ec	65125-MTHR_HUMAN@pmd
80473-MTHR_HUMAN@ec	80472-MTHR_HUMAN@ec
80522-NEP_HUMAN@ec	80522-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80523-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80524-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80525-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80526-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80527-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80528-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80529-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80530-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80531-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80532-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80533-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80534-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80535-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80536-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80537-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80538-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80507-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80508-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80509-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80510-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80511-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	52049-NEP_HUMAN@pmd
80522-NEP_HUMAN@ec	80512-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	52050-NEP_HUMAN@pmd
80522-NEP_HUMAN@ec	80513-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	52051-NEP_HUMAN@pmd
80522-NEP_HUMAN@ec	80514-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	52052-NEP_HUMAN@pmd
80522-NEP_HUMAN@ec	80515-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	52053-NEP_HUMAN@pmd
80522-NEP_HUMAN@ec	80516-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	52054-NEP_HUMAN@pmd
80522-NEP_HUMAN@ec	80517-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80518-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80519-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80520-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	80521-NEP_HUMAN@ec
80522-NEP_HUMAN@ec	47909-KELL_HUMAN@pmd
80522-NEP_HUMAN@ec	44683-ECE1_HUMAN@pmd
80522-NEP_HUMAN@ec	44682-ECE1_HUMAN@pmd
80660-CFAI_HUMAN@ec	80660-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80661-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80662-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80663-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80664-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80665-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80666-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80667-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80653-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80654-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80655-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80656-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80657-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80658-CFAI_HUMAN@ec
80660-CFAI_HUMAN@ec	80659-CFAI_HUMAN@ec
81470-PGK1_HUMAN@ec	81470-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81471-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81472-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81473-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81474-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81475-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81476-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81477-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81478-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81458-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81459-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81460-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81461-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81462-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81463-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81464-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81465-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81466-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81467-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81468-PGK1_HUMAN@ec
81470-PGK1_HUMAN@ec	81469-PGK1_HUMAN@ec
81556-GKP2_HUMAN@ec	81556-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81557-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81558-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81559-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81560-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81561-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81562-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81563-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81564-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81565-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81566-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81567-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81568-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81569-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81570-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81571-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81572-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81573-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81574-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81575-GKP2_HUMAN@ec
81556-GKP2_HUMAN@ec	81576-GKP2_HUMAN@ec
81801-HYEP_HUMAN@ec	81801-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81802-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81803-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81804-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81805-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81806-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81807-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81808-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81809-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81810-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81811-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81812-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81813-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81814-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81815-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81816-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81817-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81818-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81790-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81791-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81792-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81793-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81794-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81795-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81796-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81797-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81798-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81799-HYEP_HUMAN@ec
81801-HYEP_HUMAN@ec	81800-HYEP_HUMAN@ec
81868-D3HI_HUMAN@ec	81868-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81869-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81854-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81855-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81856-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81857-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81858-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81859-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81860-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81861-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81862-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81863-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81864-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81865-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81866-D3HI_HUMAN@ec
81868-D3HI_HUMAN@ec	81867-D3HI_HUMAN@ec
82216-NPP2_HUMAN@ec	82216-NPP2_HUMAN@ec
82216-NPP2_HUMAN@ec	82217-NPP2_HUMAN@ec
82216-NPP2_HUMAN@ec	82218-NPP2_HUMAN@ec
82216-NPP2_HUMAN@ec	82219-NPP2_HUMAN@ec
82216-NPP2_HUMAN@ec	82220-NPP2_HUMAN@ec
82216-NPP2_HUMAN@ec	82221-NPP2_HUMAN@ec
82216-NPP2_HUMAN@ec	82222-NPP2_HUMAN@ec
82216-NPP2_HUMAN@ec	82223-NPP2_HUMAN@ec
82216-NPP2_HUMAN@ec	82224-NPP2_HUMAN@ec
