cluster_representative	cluster_component
86633-FRE_ECOLI@ec	45691-NCB5R_PIG@pmd
86633-FRE_ECOLI@ec	72379-A011458@direct1
86633-FRE_ECOLI@ec	45692-NCB5R_PIG@pmd
86633-FRE_ECOLI@ec	72380-A011458@direct1
86633-FRE_ECOLI@ec	88796-NC5R_BOVIN@ec
86633-FRE_ECOLI@ec	7517-RDHUB5@yana
86633-FRE_ECOLI@ec	14301-2145@disease
86633-FRE_ECOLI@ec	45693-NCB5R_PIG@pmd
86633-FRE_ECOLI@ec	88797-NC5R_BOVIN@ec
86633-FRE_ECOLI@ec	7518-RDHUB5@yana
86633-FRE_ECOLI@ec	14302-2145@disease
86633-FRE_ECOLI@ec	45694-NCB5R_PIG@pmd
86633-FRE_ECOLI@ec	88798-NC5R_BOVIN@ec
86633-FRE_ECOLI@ec	7519-RDHUB5@yana
86633-FRE_ECOLI@ec	14303-2145@disease
86633-FRE_ECOLI@ec	88799-NC5R_BOVIN@ec
86633-FRE_ECOLI@ec	70496-A941522@direct1
86633-FRE_ECOLI@ec	70497-A941522@direct1
86633-FRE_ECOLI@ec	70498-A941522@direct1
86633-FRE_ECOLI@ec	70499-A941522@direct1
86633-FRE_ECOLI@ec	70500-A941522@direct1
86633-FRE_ECOLI@ec	70501-A941522@direct1
86633-FRE_ECOLI@ec	70491-A941522@direct1
86633-FRE_ECOLI@ec	70492-A941522@direct1
86633-FRE_ECOLI@ec	70493-A941522@direct1
86633-FRE_ECOLI@ec	70494-A941522@direct1
86633-FRE_ECOLI@ec	70495-A941522@direct1
87913-CCA1_HUMAN@ec	87913-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87914-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87915-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87916-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87917-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87918-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87919-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87920-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87921-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87922-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87923-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87924-CCA1_HUMAN@ec
87913-CCA1_HUMAN@ec	87925-CCA1_HUMAN@ec
88265-AP4A_HUMAN@ec	88265-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88266-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88267-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88268-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88269-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88270-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88271-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88272-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88273-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88274-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88275-AP4A_HUMAN@ec
88265-AP4A_HUMAN@ec	88276-AP4A_HUMAN@ec
91049-AMPM_ARCFU@ec	91049-AMPM_ARCFU@ec
91049-AMPM_ARCFU@ec	91048-AMPM_ARCFU@ec
93033-AGLB_KLEPN@ec	93033-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93034-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93035-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93036-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93037-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93038-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93039-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93040-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93041-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93042-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93043-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93044-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93045-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93046-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93047-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93048-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	93049-AGLB_KLEPN@ec
93033-AGLB_KLEPN@ec	99904-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99889-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99890-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99891-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99892-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99893-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99894-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99895-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99896-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99897-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99898-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99899-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99900-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99901-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99902-AGAL_ECOLI@ec
93033-AGLB_KLEPN@ec	99903-AGAL_ECOLI@ec
93865-STPA_STAAM@ec	93865-STPA_STAAM@ec
93865-STPA_STAAM@ec	93866-STPA_STAAM@ec
93865-STPA_STAAM@ec	93867-STPA_STAAM@ec
93865-STPA_STAAM@ec	93868-STPA_STAAM@ec
93865-STPA_STAAM@ec	93869-STPA_STAAM@ec
93865-STPA_STAAM@ec	93870-STPA_STAAM@ec
93865-STPA_STAAM@ec	93871-STPA_STAAM@ec
93865-STPA_STAAM@ec	93872-STPA_STAAM@ec
94505-K6PF_METJA@ec	94505-K6PF_METJA@ec
94505-K6PF_METJA@ec	94506-K6PF_METJA@ec
94505-K6PF_METJA@ec	94507-K6PF_METJA@ec
94505-K6PF_METJA@ec	94508-K6PF_METJA@ec
94505-K6PF_METJA@ec	94509-K6PF_METJA@ec
94505-K6PF_METJA@ec	94510-K6PF_METJA@ec
94505-K6PF_METJA@ec	94511-K6PF_METJA@ec
95081-SCOT_HUMAN@ec	95081-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	95082-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	95083-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	95084-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	10317-1811@disease
95081-SCOT_HUMAN@ec	21357-P55809@humsvar
95081-SCOT_HUMAN@ec	95085-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	10318-1811@disease
95081-SCOT_HUMAN@ec	21358-P55809@humsvar
95081-SCOT_HUMAN@ec	95086-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	10319-1811@disease
95081-SCOT_HUMAN@ec	21359-P55809@humsvar
95081-SCOT_HUMAN@ec	95087-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	21360-P55809@humsvar
95081-SCOT_HUMAN@ec	95088-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	21361-P55809@humsvar
95081-SCOT_HUMAN@ec	95089-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	21362-P55809@humsvar
95081-SCOT_HUMAN@ec	95090-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	21363-P55809@humsvar
95081-SCOT_HUMAN@ec	95091-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	95092-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	95093-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	95094-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	95095-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	95096-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	95097-SCOT_HUMAN@ec
95081-SCOT_HUMAN@ec	12282-967@disease
95081-SCOT_HUMAN@ec	12283-967@disease
95529-PANE_ECO57@ec	95529-PANE_ECO57@ec
95529-PANE_ECO57@ec	95528-PANE_ECO57@ec
95529-PANE_ECO57@ec	46698-PANE_ECOLI@pmd
95529-PANE_ECO57@ec	95530-PANE_ECO57@ec
95529-PANE_ECO57@ec	46699-PANE_ECOLI@pmd
95529-PANE_ECO57@ec	95531-PANE_ECO57@ec
95529-PANE_ECO57@ec	46700-PANE_ECOLI@pmd
95529-PANE_ECO57@ec	95532-PANE_ECO57@ec
95529-PANE_ECO57@ec	46701-PANE_ECOLI@pmd
95529-PANE_ECO57@ec	95533-PANE_ECO57@ec
95529-PANE_ECO57@ec	95534-PANE_ECO57@ec
95529-PANE_ECO57@ec	95535-PANE_ECO57@ec
95529-PANE_ECO57@ec	95536-PANE_ECO57@ec
95529-PANE_ECO57@ec	95537-PANE_ECO57@ec
95529-PANE_ECO57@ec	95538-PANE_ECO57@ec
95529-PANE_ECO57@ec	95539-PANE_ECO57@ec
95529-PANE_ECO57@ec	95540-PANE_ECO57@ec
95529-PANE_ECO57@ec	95541-PANE_ECO57@ec
95529-PANE_ECO57@ec	95542-PANE_ECO57@ec
95529-PANE_ECO57@ec	95543-PANE_ECO57@ec
95529-PANE_ECO57@ec	95544-PANE_ECO57@ec
96937-RIBF_ECOLI@ec	96937-RIBF_ECOLI@ec
96937-RIBF_ECOLI@ec	96938-RIBF_ECOLI@ec
96937-RIBF_ECOLI@ec	96939-RIBF_ECOLI@ec
96937-RIBF_ECOLI@ec	96940-RIBF_ECOLI@ec
96937-RIBF_ECOLI@ec	85542-RIBF_BUCAI@ec
96937-RIBF_ECOLI@ec	85541-RIBF_BUCAI@ec
96937-RIBF_ECOLI@ec	85543-RIBF_BUCAI@ec
96937-RIBF_ECOLI@ec	85544-RIBF_BUCAI@ec
100617-A994520@direct2	100617-A994520@direct2
1546-A32310@yana	1546-A32310@yana
1546-A32310@yana	1545-A32310@yana
3658-A34286@yana	3658-A34286@yana
3658-A34286@yana	37472-CPXB_BACME@pmd
3658-A34286@yana	37473-CPXB_BACME@pmd
3658-A34286@yana	37474-CPXB_BACME@pmd
3658-A34286@yana	37475-CPXB_BACME@pmd
3658-A34286@yana	37476-CPXB_BACME@pmd
3658-A34286@yana	37477-CPXB_BACME@pmd
3658-A34286@yana	37478-CPXB_BACME@pmd
3658-A34286@yana	3659-A34286@yana
3658-A34286@yana	3660-A34286@yana
3658-A34286@yana	3661-A34286@yana
3658-A34286@yana	3662-A34286@yana
3658-A34286@yana	3663-A34286@yana
3658-A34286@yana	3664-A34286@yana
3658-A34286@yana	3665-A34286@yana
3658-A34286@yana	3666-A34286@yana
3658-A34286@yana	3667-A34286@yana
3658-A34286@yana	37459-CPXB_BACME@pmd
3658-A34286@yana	3668-A34286@yana
3658-A34286@yana	37460-CPXB_BACME@pmd
3658-A34286@yana	3669-A34286@yana
3658-A34286@yana	37461-CPXB_BACME@pmd
3658-A34286@yana	3670-A34286@yana
3658-A34286@yana	37462-CPXB_BACME@pmd
3658-A34286@yana	37463-CPXB_BACME@pmd
3658-A34286@yana	37464-CPXB_BACME@pmd
3658-A34286@yana	37465-CPXB_BACME@pmd
3658-A34286@yana	37466-CPXB_BACME@pmd
3658-A34286@yana	37467-CPXB_BACME@pmd
3658-A34286@yana	37468-CPXB_BACME@pmd
3658-A34286@yana	37469-CPXB_BACME@pmd
3658-A34286@yana	37470-CPXB_BACME@pmd
3658-A34286@yana	37471-CPXB_BACME@pmd
4394-SYECCP@yana	4394-SYECCP@yana
4394-SYECCP@yana	37541-CARB_ECOLI@pmd
4394-SYECCP@yana	37542-CARB_ECOLI@pmd
4394-SYECCP@yana	37543-CARB_ECOLI@pmd
4394-SYECCP@yana	37544-CARB_ECOLI@pmd
4394-SYECCP@yana	37545-CARB_ECOLI@pmd
4394-SYECCP@yana	37546-CARB_ECOLI@pmd
4394-SYECCP@yana	4395-SYECCP@yana
4394-SYECCP@yana	37547-CARB_ECOLI@pmd
4394-SYECCP@yana	4396-SYECCP@yana
4394-SYECCP@yana	37548-CARB_ECOLI@pmd
4394-SYECCP@yana	4397-SYECCP@yana
4394-SYECCP@yana	37549-CARB_ECOLI@pmd
4394-SYECCP@yana	4398-SYECCP@yana
4394-SYECCP@yana	37550-CARB_ECOLI@pmd
4394-SYECCP@yana	4399-SYECCP@yana
4394-SYECCP@yana	37551-CARB_ECOLI@pmd
4394-SYECCP@yana	4400-SYECCP@yana
4394-SYECCP@yana	37552-CARB_ECOLI@pmd
4394-SYECCP@yana	4401-SYECCP@yana
4394-SYECCP@yana	37553-CARB_ECOLI@pmd
4394-SYECCP@yana	37554-CARB_ECOLI@pmd
4394-SYECCP@yana	37555-CARB_ECOLI@pmd
4394-SYECCP@yana	37556-CARB_ECOLI@pmd
4394-SYECCP@yana	37557-CARB_ECOLI@pmd
4394-SYECCP@yana	37558-CARB_ECOLI@pmd
4394-SYECCP@yana	37559-CARB_ECOLI@pmd
4394-SYECCP@yana	37560-CARB_ECOLI@pmd
4394-SYECCP@yana	37561-CARB_ECOLI@pmd
4394-SYECCP@yana	37562-CARB_ECOLI@pmd
4394-SYECCP@yana	37563-CARB_ECOLI@pmd
9994-882@disease	9994-882@disease
9994-882@disease	9995-882@disease
9994-882@disease	9996-882@disease
9994-882@disease	9997-882@disease
9994-882@disease	9998-882@disease
9994-882@disease	18384-O95180@humsvar
9994-882@disease	18385-O95180@humsvar
9994-882@disease	18386-O95180@humsvar
9994-882@disease	18387-O95180@humsvar
9994-882@disease	15860-30@disease
9994-882@disease	18388-O95180@humsvar
9994-882@disease	15861-30@disease
9994-882@disease	18389-O95180@humsvar
9994-882@disease	15862-30@disease
9994-882@disease	18390-O95180@humsvar
9994-882@disease	15863-30@disease
9994-882@disease	18391-O95180@humsvar
9994-882@disease	15864-30@disease
9994-882@disease	18392-O95180@humsvar
10218-869@disease	10218-869@disease
10218-869@disease	10219-869@disease
10218-869@disease	17303-Q13216@humsvar
10218-869@disease	17304-Q13216@humsvar
10218-869@disease	17305-Q13216@humsvar
10218-869@disease	17306-Q13216@humsvar
10602-516@disease	10602-516@disease
10602-516@disease	24040-O43790@humsvar
10602-516@disease	24041-O43790@humsvar
10602-516@disease	10603-516@disease
10602-516@disease	14834-321@disease
10602-516@disease	15674-680@disease
10602-516@disease	9499-687@disease
10602-516@disease	9947-1739@disease
10602-516@disease	15675-680@disease
10602-516@disease	9948-1739@disease
10602-516@disease	9949-1739@disease
10602-516@disease	10001-783@disease
10602-516@disease	26795-P12035@humsvar
10602-516@disease	24896-P04264@humsvar
10602-516@disease	25056-P13647@humsvar
10602-516@disease	25088-P13647@humsvar
10602-516@disease	24897-P04264@humsvar
10602-516@disease	25057-P13647@humsvar
10602-516@disease	10562-600@disease
10602-516@disease	24898-P04264@humsvar
10602-516@disease	25058-P13647@humsvar
10602-516@disease	24899-P04264@humsvar
10602-516@disease	25059-P13647@humsvar
10602-516@disease	24900-P04264@humsvar
10602-516@disease	25060-P13647@humsvar
10602-516@disease	24901-P04264@humsvar
10602-516@disease	25061-P13647@humsvar
10602-516@disease	24902-P04264@humsvar
10602-516@disease	25062-P13647@humsvar
10602-516@disease	24903-P04264@humsvar
10602-516@disease	25063-P13647@humsvar
10602-516@disease	24904-P04264@humsvar
10602-516@disease	25064-P13647@humsvar
10602-516@disease	24905-P04264@humsvar
10602-516@disease	25065-P13647@humsvar
10602-516@disease	15850-602@disease
10602-516@disease	24906-P04264@humsvar
10602-516@disease	25066-P13647@humsvar
10602-516@disease	15851-602@disease
10602-516@disease	24907-P04264@humsvar
10602-516@disease	25067-P13647@humsvar
10602-516@disease	15852-602@disease
10602-516@disease	24908-P04264@humsvar
10602-516@disease	25068-P13647@humsvar
10602-516@disease	15853-602@disease
10602-516@disease	24909-P04264@humsvar
10602-516@disease	25069-P13647@humsvar
10602-516@disease	15854-602@disease
10602-516@disease	25070-P13647@humsvar
10602-516@disease	15855-602@disease
10602-516@disease	25071-P13647@humsvar
10602-516@disease	15856-602@disease
10602-516@disease	25072-P13647@humsvar
10602-516@disease	15857-602@disease
10602-516@disease	25073-P13647@humsvar
10602-516@disease	15858-602@disease
10602-516@disease	25074-P13647@humsvar
10602-516@disease	15859-602@disease
10602-516@disease	25075-P13647@humsvar
10602-516@disease	25076-P13647@humsvar
10602-516@disease	25077-P13647@humsvar
10602-516@disease	25078-P13647@humsvar
10602-516@disease	25079-P13647@humsvar
10602-516@disease	25080-P13647@humsvar
10602-516@disease	25081-P13647@humsvar
10602-516@disease	22522-O95678@humsvar
10602-516@disease	25082-P13647@humsvar
10602-516@disease	15579-1002@disease
10602-516@disease	25083-P13647@humsvar
10602-516@disease	15580-1002@disease
10602-516@disease	25084-P13647@humsvar
10602-516@disease	15581-1002@disease
10602-516@disease	25085-P13647@humsvar
10602-516@disease	24894-P04264@humsvar
10602-516@disease	25054-P13647@humsvar
10602-516@disease	25086-P13647@humsvar
10602-516@disease	24895-P04264@humsvar
10602-516@disease	25055-P13647@humsvar
10602-516@disease	25087-P13647@humsvar
10602-516@disease	25504-P35908@humsvar
10602-516@disease	25505-P35908@humsvar
10602-516@disease	25506-P35908@humsvar
10602-516@disease	25507-P35908@humsvar
10602-516@disease	25508-P35908@humsvar
10602-516@disease	25509-P35908@humsvar
10602-516@disease	25510-P35908@humsvar
10602-516@disease	25511-P35908@humsvar
10602-516@disease	25512-P35908@humsvar
10602-516@disease	25513-P35908@humsvar
10602-516@disease	26602-P19013@humsvar
10602-516@disease	24246-Q7RTS7@humsvar
10602-516@disease	24247-Q7RTS7@humsvar
10602-516@disease	25499-P35908@humsvar
10602-516@disease	25500-P35908@humsvar
10602-516@disease	25501-P35908@humsvar
10602-516@disease	25502-P35908@humsvar
10602-516@disease	25503-P35908@humsvar
10666-1359@disease	10666-1359@disease
10666-1359@disease	16800-O75923@humsvar
10666-1359@disease	16832-O75923@humsvar
10666-1359@disease	16801-O75923@humsvar
10666-1359@disease	16833-O75923@humsvar
10666-1359@disease	16802-O75923@humsvar
10666-1359@disease	16834-O75923@humsvar
10666-1359@disease	16803-O75923@humsvar
10666-1359@disease	16835-O75923@humsvar
10666-1359@disease	16804-O75923@humsvar
10666-1359@disease	16836-O75923@humsvar
10666-1359@disease	16805-O75923@humsvar
10666-1359@disease	16837-O75923@humsvar
10666-1359@disease	16806-O75923@humsvar
10666-1359@disease	16838-O75923@humsvar
10666-1359@disease	10215-1536@disease
10666-1359@disease	16807-O75923@humsvar
10666-1359@disease	16839-O75923@humsvar
10666-1359@disease	16808-O75923@humsvar
10666-1359@disease	16840-O75923@humsvar
10666-1359@disease	16809-O75923@humsvar
10666-1359@disease	16841-O75923@humsvar
10666-1359@disease	16810-O75923@humsvar
10666-1359@disease	10667-1359@disease
10666-1359@disease	16811-O75923@humsvar
10666-1359@disease	10668-1359@disease
10666-1359@disease	16812-O75923@humsvar
10666-1359@disease	10669-1359@disease
10666-1359@disease	16813-O75923@humsvar
10666-1359@disease	10670-1359@disease
10666-1359@disease	16814-O75923@humsvar
10666-1359@disease	10671-1359@disease
10666-1359@disease	16815-O75923@humsvar
10666-1359@disease	10672-1359@disease
10666-1359@disease	16816-O75923@humsvar
10666-1359@disease	10673-1359@disease
10666-1359@disease	16817-O75923@humsvar
10666-1359@disease	16818-O75923@humsvar
10666-1359@disease	16819-O75923@humsvar
10666-1359@disease	16820-O75923@humsvar
10666-1359@disease	9205-91@disease
10666-1359@disease	16821-O75923@humsvar
10666-1359@disease	9206-91@disease
10666-1359@disease	16822-O75923@humsvar
10666-1359@disease	16823-O75923@humsvar
10666-1359@disease	13432-1956@disease
10666-1359@disease	16824-O75923@humsvar
10666-1359@disease	13433-1956@disease
10666-1359@disease	16825-O75923@humsvar
10666-1359@disease	13178-145@disease
10666-1359@disease	13434-1956@disease
10666-1359@disease	16826-O75923@humsvar
10666-1359@disease	13179-145@disease
10666-1359@disease	16827-O75923@humsvar
10666-1359@disease	13180-145@disease
10666-1359@disease	16828-O75923@humsvar
10666-1359@disease	13181-145@disease
10666-1359@disease	16829-O75923@humsvar
10666-1359@disease	13182-145@disease
10666-1359@disease	16830-O75923@humsvar
10666-1359@disease	13183-145@disease
10666-1359@disease	16831-O75923@humsvar
10666-1359@disease	15106-1367@disease
10666-1359@disease	15107-1367@disease
10666-1359@disease	13184-145@disease
10666-1359@disease	18305-Q9HC10@humsvar
10666-1359@disease	18304-Q9HC10@humsvar
10666-1359@disease	18306-Q9HC10@humsvar
10666-1359@disease	18307-Q9HC10@humsvar
10666-1359@disease	18308-Q9HC10@humsvar
10666-1359@disease	9772-576@disease
10666-1359@disease	9773-576@disease
10666-1359@disease	9774-576@disease
10666-1359@disease	18300-Q9HC10@humsvar
10666-1359@disease	18301-Q9HC10@humsvar
10666-1359@disease	18302-Q9HC10@humsvar
10666-1359@disease	18303-Q9HC10@humsvar
10698-199@disease	10698-199@disease
10698-199@disease	46967-PUR9_HUMAN@pmd
10698-199@disease	46968-PUR9_HUMAN@pmd
10890-475@disease	10890-475@disease
10890-475@disease	10891-475@disease
10890-475@disease	10892-475@disease
10890-475@disease	16908-Q12840@humsvar
10890-475@disease	10893-475@disease
10890-475@disease	16909-Q12840@humsvar
10890-475@disease	16910-Q12840@humsvar
10890-475@disease	16911-Q12840@humsvar
10890-475@disease	16912-Q12840@humsvar
10890-475@disease	16913-Q12840@humsvar
10890-475@disease	16914-Q12840@humsvar
10890-475@disease	16915-Q12840@humsvar
10890-475@disease	16916-Q12840@humsvar
11082-798@disease	11082-798@disease
12650-362@disease	12650-362@disease
12650-362@disease	12651-362@disease
12650-362@disease	25903-Q7Z494@humsvar
12650-362@disease	25904-Q7Z494@humsvar
12650-362@disease	25905-Q7Z494@humsvar
12650-362@disease	25906-Q7Z494@humsvar
12650-362@disease	25907-Q7Z494@humsvar
12650-362@disease	25908-Q7Z494@humsvar
12746-612@disease	12746-612@disease
12746-612@disease	12745-612@disease
13386-186@disease	13386-186@disease
13386-186@disease	13387-186@disease
13386-186@disease	13388-186@disease
13386-186@disease	14636-2005@disease
13386-186@disease	13389-186@disease
13386-186@disease	13390-186@disease
13386-186@disease	29597-Q96QS3@humsvar
13386-186@disease	29598-Q96QS3@humsvar
13386-186@disease	29599-Q96QS3@humsvar
13738-1377@disease	13738-1377@disease
13738-1377@disease	19300-Q9UJS0@humsvar
13738-1377@disease	13052-1086@disease
13770-171@disease	13770-171@disease
13770-171@disease	13771-171@disease
13770-171@disease	13772-171@disease
13770-171@disease	13773-171@disease
13770-171@disease	13774-171@disease
13770-171@disease	19318-Q6KF10@humsvar
13770-171@disease	19319-Q6KF10@humsvar
13770-171@disease	19320-Q6KF10@humsvar
14154-1225@disease	14154-1225@disease
14154-1225@disease	14153-1225@disease
14154-1225@disease	14155-1225@disease
14154-1225@disease	14156-1225@disease
14154-1225@disease	14157-1225@disease
14154-1225@disease	10382-847@disease
14154-1225@disease	16465-Q9NZV5@humsvar
14154-1225@disease	16466-Q9NZV5@humsvar
14154-1225@disease	16467-Q9NZV5@humsvar
14154-1225@disease	16468-Q9NZV5@humsvar
14154-1225@disease	16469-Q9NZV5@humsvar
14538-1837@disease	14538-1837@disease
14538-1837@disease	33833-PROP1_MOUSE@pmd
14538-1837@disease	33834-PROP1_MOUSE@pmd
14538-1837@disease	14539-1837@disease
14538-1837@disease	33835-PROP1_MOUSE@pmd
14538-1837@disease	14540-1837@disease
14538-1837@disease	14541-1837@disease
14538-1837@disease	22509-O75360@humsvar
14538-1837@disease	14542-1837@disease
14538-1837@disease	22510-O75360@humsvar
14538-1837@disease	22511-O75360@humsvar
14538-1837@disease	22512-O75360@humsvar
14538-1837@disease	22513-O75360@humsvar
14538-1837@disease	22514-O75360@humsvar
14538-1837@disease	22515-O75360@humsvar
14602-754@disease	14602-754@disease
15242-345@disease	15242-345@disease
15242-345@disease	15241-345@disease
15530-1064@disease	15530-1064@disease
15530-1064@disease	15529-1064@disease
15530-1064@disease	15531-1064@disease
15530-1064@disease	15532-1064@disease
15530-1064@disease	21500-P49335@humsvar
16234-Q9Y397@humsvar	16234-Q9Y397@humsvar
16234-Q9Y397@humsvar	16233-Q9Y397@humsvar
16650-Q9ULK5@humsvar	16650-Q9ULK5@humsvar
16650-Q9ULK5@humsvar	16651-Q9ULK5@humsvar
16650-Q9ULK5@humsvar	16652-Q9ULK5@humsvar
16650-Q9ULK5@humsvar	23618-Q8TAA9@humsvar
16650-Q9ULK5@humsvar	23619-Q8TAA9@humsvar
16650-Q9ULK5@humsvar	23620-Q8TAA9@humsvar
16650-Q9ULK5@humsvar	23621-Q8TAA9@humsvar
16650-Q9ULK5@humsvar	23622-Q8TAA9@humsvar
16650-Q9ULK5@humsvar	23623-Q8TAA9@humsvar
16650-Q9ULK5@humsvar	23624-Q8TAA9@humsvar
16650-Q9ULK5@humsvar	23625-Q8TAA9@humsvar
17258-Q9UGJ0@humsvar	17258-Q9UGJ0@humsvar
17258-Q9UGJ0@humsvar	12194-1907@disease
17258-Q9UGJ0@humsvar	17259-Q9UGJ0@humsvar
17258-Q9UGJ0@humsvar	17260-Q9UGJ0@humsvar
17258-Q9UGJ0@humsvar	17261-Q9UGJ0@humsvar
17258-Q9UGJ0@humsvar	17262-Q9UGJ0@humsvar
18442-Q9NXB0@humsvar	18442-Q9NXB0@humsvar
18442-Q9NXB0@humsvar	18441-Q9NXB0@humsvar
20170-Q96MR6@humsvar	20170-Q96MR6@humsvar
20426-Q9H4G0@humsvar	20426-Q9H4G0@humsvar
20650-P12272@humsvar	20650-P12272@humsvar
20650-P12272@humsvar	20649-P12272@humsvar
23626-P49810@humsvar	23626-P49810@humsvar
23626-P49810@humsvar	43600-PSN2_HUMAN@pmd
23626-P49810@humsvar	43601-PSN2_HUMAN@pmd
23626-P49810@humsvar	43602-PSN2_HUMAN@pmd
23626-P49810@humsvar	13459-2039@disease
23626-P49810@humsvar	43603-PSN2_HUMAN@pmd
23626-P49810@humsvar	13460-2039@disease
23626-P49810@humsvar	13461-2039@disease
23626-P49810@humsvar	13462-2039@disease
23626-P49810@humsvar	13784-1144@disease
23626-P49810@humsvar	13785-1144@disease
23626-P49810@humsvar	13786-1144@disease
23626-P49810@humsvar	13787-1144@disease
23626-P49810@humsvar	12188-546@disease
23626-P49810@humsvar	12189-546@disease
23626-P49810@humsvar	12190-546@disease
23626-P49810@humsvar	9440-1949@disease
23626-P49810@humsvar	15456-710@disease
23626-P49810@humsvar	24960-P49768@humsvar
23626-P49810@humsvar	9441-1949@disease
23626-P49810@humsvar	15457-710@disease
23626-P49810@humsvar	24961-P49768@humsvar
23626-P49810@humsvar	9442-1949@disease
23626-P49810@humsvar	15458-710@disease
23626-P49810@humsvar	24962-P49768@humsvar
23626-P49810@humsvar	9443-1949@disease
23626-P49810@humsvar	15459-710@disease
23626-P49810@humsvar	24963-P49768@humsvar
23626-P49810@humsvar	36515-PSN1_HUMAN@pmd
23626-P49810@humsvar	9444-1949@disease
23626-P49810@humsvar	24964-P49768@humsvar
23626-P49810@humsvar	36516-PSN1_HUMAN@pmd
23626-P49810@humsvar	9445-1949@disease
23626-P49810@humsvar	24965-P49768@humsvar
23626-P49810@humsvar	36517-PSN1_HUMAN@pmd
23626-P49810@humsvar	9446-1949@disease
23626-P49810@humsvar	24966-P49768@humsvar
23626-P49810@humsvar	36518-PSN1_HUMAN@pmd
23626-P49810@humsvar	9415-1949@disease
23626-P49810@humsvar	9447-1949@disease
